ad_object_guid,sam_account_name,user_principal_name,distinguished_name,display_name,given_name,surname,email,department,job_title,manager_dn,account_enabled,user_account_control,password_last_set,last_logon,account_created,ou
e723ada3-8c32-bdb2-d42a-895e0fcf601f,jmiller,johnny.miller@corp.nexusai.com,"CN=Johnny Miller,OU=Staff,DC=corp,DC=nexusai,DC=com",Johnny Miller,Johnny,Miller,johnny.miller@corp.nexusai.com,Sales,Enterprise Account Executive,,True,512,2022-04-27 06:18:02,2025-06-24 00:00:00,2021-06-20,OU=Staff
dabf984e-53ff-8461-2a1f-1b61265cb9d9,aryan,andrew.ryan@corp.nexusai.com,"CN=Andrew Ryan,OU=Engineering,DC=corp,DC=nexusai,DC=com",Andrew Ryan,Andrew,Ryan,andrew.ryan@corp.nexusai.com,Engineering,QA Engineer,,True,512,2025-03-18 00:08:13,2026-06-13 00:00:00,2024-12-17,OU=Engineering
7d23d479-9549-2a82-b787-ef8d3495311e,zbell,zoe.bell@corp.nexusai.com,"CN=Zoe Bell,OU=HR,DC=corp,DC=nexusai,DC=com",Zoe Bell,Zoe,Bell,zoe.bell@corp.nexusai.com,HR,Compensation Analyst,,True,512,2026-01-09 07:37:48,2026-06-12 00:00:00,2025-06-12,OU=HR
905c7bdd-74f0-beae-6a59-43ce836435e3,dharrington,debra.harrington@corp.nexusai.com,"CN=Debra Harrington,OU=Staff,DC=corp,DC=nexusai,DC=com",Debra Harrington,Debra,Harrington,debra.harrington@corp.nexusai.com,Operations,Process Engineer,,False,514,2023-12-30 03:09:21,,2022-10-26,OU=Staff
00c59f30-d103-1424-4124-1bb4655ce508,dwebster,denise.webster@corp.nexusai.com,"CN=Denise Webster,OU=Staff,DC=corp,DC=nexusai,DC=com",Denise Webster,Denise,Webster,denise.webster@corp.nexusai.com,Sales,Sales Manager,,True,512,2021-10-31 23:16:16,2026-06-10 00:00:00,2020-12-29,OU=Staff
0f6ce9bf-fe7e-e362-8a89-b0f0105291d3,sgonzalez,stefanie.gonzalez@corp.nexusai.com,"CN=Stefanie Gonzalez,OU=Security,DC=corp,DC=nexusai,DC=com",Stefanie Gonzalez,Stefanie,Gonzalez,stefanie.gonzalez@corp.nexusai.com,Security,Senior Security Analyst,,True,512,2024-07-15 15:12:05,2026-06-10 00:00:00,2023-05-25,OU=Security
22ab7752-c4db-5a62-2e13-418d68ab80ea,ahernandez,andrew.hernandez@corp.nexusai.com,"CN=Andrew Hernandez,OU=Staff,DC=corp,DC=nexusai,DC=com",Andrew Hernandez,Andrew,Hernandez,andrew.hernandez@corp.nexusai.com,Operations,Process Engineer,,True,512,2023-01-10 03:36:31,2026-06-11 00:00:00,2021-03-16,OU=Staff
72d35458-61ea-2f30-e42e-707afe2bd987,dcaldwell,david.caldwell@corp.nexusai.com,"CN=David Caldwell,OU=HR,DC=corp,DC=nexusai,DC=com",David Caldwell,David,Caldwell,david.caldwell@corp.nexusai.com,HR,Talent Acquisition Specialist,,False,514,2023-07-03 02:48:14,,2023-03-24,OU=HR
1e5ebe54-5907-7299-dc3b-bdd8a74e02a9,arobinson,anne.robinson@corp.nexusai.com,"CN=Anne Robinson,OU=Finance,DC=corp,DC=nexusai,DC=com",Anne Robinson,Anne,Robinson,anne.robinson@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2024-04-12 03:00:48,2025-07-19 00:00:00,2021-01-15,OU=Finance
c194f97f-00e3-a026-d5b6-de85390239d9,hwang,holly.wang@corp.nexusai.com,"CN=Holly Wang,OU=Finance,DC=corp,DC=nexusai,DC=com",Holly Wang,Holly,Wang,holly.wang@corp.nexusai.com,Finance,Accountant,,True,512,2025-01-03 07:54:46,2026-06-11 00:00:00,2022-02-05,OU=Finance
27b608dc-589d-ecb0-75eb-89c23f5cf2f3,glawson,gary.lawson@corp.nexusai.com,"CN=Gary Lawson,OU=Staff,DC=corp,DC=nexusai,DC=com",Gary Lawson,Gary,Lawson,gary.lawson@corp.nexusai.com,Marketing,Demand Generation Manager,,True,512,2022-11-29 11:02:39,2026-06-08 00:00:00,2021-06-08,OU=Staff
9d6b9b62-6b53-5a19-a902-b73fcf39f648,jwilson,julie.wilson@corp.nexusai.com,"CN=Julie Wilson,OU=Executives,DC=corp,DC=nexusai,DC=com",Julie Wilson,Julie,Wilson,julie.wilson@corp.nexusai.com,Executive,VP Engineering,,True,512,2022-01-28 02:01:31,2026-06-11 00:00:00,2021-08-06,OU=Executives
7249f62c-0898-7462-980c-b95c19d45deb,loconnell,lori.oconnell@corp.nexusai.com,"CN=Lori Oconnell,OU=Staff,DC=corp,DC=nexusai,DC=com",Lori Oconnell,Lori,Oconnell,lori.oconnell@corp.nexusai.com,Operations,Operations Analyst,,True,512,2023-11-08 15:36:55,2026-06-12 00:00:00,2022-08-06,OU=Staff
8a2db2e6-3bfd-a8a6-705f-ddf566fadca0,djohnson,daniel.johnson@corp.nexusai.com,"CN=Daniel Johnson,OU=Executives,DC=corp,DC=nexusai,DC=com",Daniel Johnson,Daniel,Johnson,daniel.johnson@corp.nexusai.com,Executive,SVP Finance,,True,512,2025-05-26 05:17:11,2026-06-14 00:00:00,2021-10-19,OU=Executives
ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,lbyrd,larry.byrd@corp.nexusai.com,"CN=Larry Byrd,OU=Engineering,DC=corp,DC=nexusai,DC=com",Larry Byrd,Larry,Byrd,larry.byrd@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2023-05-09 07:45:41,2026-06-10 00:00:00,2020-11-23,OU=Engineering
8570b59f-a903-ae67-fc56-8b5324acb722,ssanders,susan.sanders@corp.nexusai.com,"CN=Susan Sanders,OU=Staff,DC=corp,DC=nexusai,DC=com",Susan Sanders,Susan,Sanders,susan.sanders@corp.nexusai.com,Marketing,Content Strategist,,True,512,2026-03-20 13:35:09,2026-06-17 00:00:00,2024-12-14,OU=Staff
97777f10-f2d2-393f-8e85-140d0f9aeb70,jjones,jennifer.jones@corp.nexusai.com,"CN=Jennifer Jones,OU=Engineering,DC=corp,DC=nexusai,DC=com",Jennifer Jones,Jennifer,Jones,jennifer.jones@corp.nexusai.com,Engineering,Software Engineer,,True,512,2026-05-15 16:45:48,2026-06-19 00:00:00,2024-06-17,OU=Engineering
61935990-abdd-1a8f-a4b0-5c89f10bce9c,hburton,hannah.burton@corp.nexusai.com,"CN=Hannah Burton,OU=Engineering,DC=corp,DC=nexusai,DC=com",Hannah Burton,Hannah,Burton,hannah.burton@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2024-05-23 02:03:00,2026-06-10 00:00:00,2020-08-28,OU=Engineering
39b02e2a-d96e-684f-3db0-174e7938878a,cbarton,curtis.barton@corp.nexusai.com,"CN=Curtis Barton,OU=IT,DC=corp,DC=nexusai,DC=com",Curtis Barton,Curtis,Barton,curtis.barton@corp.nexusai.com,IT-Operations,Network Engineer,,True,512,2024-04-06 14:12:33,2026-06-10 00:00:00,2023-05-15,OU=IT
6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,mburke,melissa.burke@corp.nexusai.com,"CN=Melissa Burke,OU=Executives,DC=corp,DC=nexusai,DC=com",Melissa Burke,Melissa,Burke,melissa.burke@corp.nexusai.com,Executive,VP Sales,,True,512,2024-05-03 15:30:19,2026-06-16 00:00:00,2022-12-15,OU=Executives
548c1d84-340d-e049-4147-65063e2bf9c9,driggs,david.riggs@corp.nexusai.com,"CN=David Riggs,OU=Executives,DC=corp,DC=nexusai,DC=com",David Riggs,David,Riggs,david.riggs@corp.nexusai.com,Executive,CFO,,False,514,2022-11-30 17:42:02,,2020-12-26,OU=Executives
0d31812e-30c3-6756-d453-f867b97e6224,kreed,kimberly.reed@corp.nexusai.com,"CN=Kimberly Reed,OU=HR,DC=corp,DC=nexusai,DC=com",Kimberly Reed,Kimberly,Reed,kimberly.reed@corp.nexusai.com,HR,HR Manager,,True,512,2021-01-26 20:52:16,2026-06-08 00:00:00,2021-01-07,OU=HR
378e6510-8f10-d33e-abe4-2e7db96c1163,rwood,ross.wood@corp.nexusai.com,"CN=Ross Wood,OU=Staff,DC=corp,DC=nexusai,DC=com",Ross Wood,Ross,Wood,ross.wood@corp.nexusai.com,Legal,Paralegal,,True,512,2023-01-14 05:22:32,2026-06-18 00:00:00,2021-10-05,OU=Staff
e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,wpeterson,william.peterson@corp.nexusai.com,"CN=William Peterson,OU=Staff,DC=corp,DC=nexusai,DC=com",William Peterson,William,Peterson,william.peterson@corp.nexusai.com,Operations,Supply Chain Analyst,,False,514,2025-10-25 06:16:21,,2025-05-06,OU=Staff
b42a2d93-9aba-0f15-b214-90623e1a963e,mshort,melissa.short@corp.nexusai.com,"CN=Melissa Short,OU=IT,DC=corp,DC=nexusai,DC=com",Melissa Short,Melissa,Short,melissa.short@corp.nexusai.com,IT-Operations,Systems Administrator,,True,512,2024-06-15 14:54:28,2026-06-20 00:00:00,2023-11-10,OU=IT
5c11ab6d-42f5-b3f5-4ef4-c34d5bf86f3c,dyu,daniel.yu@corp.nexusai.com,"CN=Daniel Yu,OU=Finance,DC=corp,DC=nexusai,DC=com",Daniel Yu,Daniel,Yu,daniel.yu@corp.nexusai.com,Finance,Finance Manager,,True,512,2025-07-11 03:28:03,2026-06-08 00:00:00,2025-06-18,OU=Finance
501ba851-5ee6-8495-3400-29c3ea11905b,cpoole,cynthia.poole@corp.nexusai.com,"CN=Cynthia Poole,OU=Engineering,DC=corp,DC=nexusai,DC=com",Cynthia Poole,Cynthia,Poole,cynthia.poole@corp.nexusai.com,Engineering,Engineering Manager,,False,514,2023-05-03 16:45:13,,2021-07-06,OU=Engineering
95831d58-ef4c-5119-8da5-d39b42c21797,jgraham,jasmine.graham@corp.nexusai.com,"CN=Jasmine Graham,OU=Staff,DC=corp,DC=nexusai,DC=com",Jasmine Graham,Jasmine,Graham,jasmine.graham@corp.nexusai.com,Sales,Enterprise Account Executive,,True,512,2023-11-10 17:29:55,2026-01-15 00:00:00,2021-03-02,OU=Staff
4b91b8cb-6ae6-6582-b852-b3cd9442b5e6,jsheppard,jessica.sheppard@corp.nexusai.com,"CN=Jessica Sheppard,OU=Executives,DC=corp,DC=nexusai,DC=com",Jessica Sheppard,Jessica,Sheppard,jessica.sheppard@corp.nexusai.com,Executive,VP Sales,,True,512,2025-10-18 16:41:13,2026-06-13 00:00:00,2022-02-05,OU=Executives
75f8e3a8-7d97-ac0f-bd56-09c4a4461663,awebb,amanda.webb@corp.nexusai.com,"CN=Amanda Webb,OU=Staff,DC=corp,DC=nexusai,DC=com",Amanda Webb,Amanda,Webb,amanda.webb@corp.nexusai.com,Marketing,Marketing Analyst,,True,512,2023-12-30 11:59:32,2026-06-08 00:00:00,2022-08-30,OU=Staff
f50d7a37-a44d-9fec-fd85-d7fa8ac97b01,rsimon,ryan.simon@corp.nexusai.com,"CN=Ryan Simon,OU=Finance,DC=corp,DC=nexusai,DC=com",Ryan Simon,Ryan,Simon,ryan.simon@corp.nexusai.com,Finance,Finance Manager,,True,512,2025-11-04 17:08:45,2026-06-11 00:00:00,2023-11-16,OU=Finance
d1682e09-f1f7-d904-1307-5157d8c128e7,jchristian,joseph.christian@corp.nexusai.com,"CN=Joseph Christian,OU=Staff,DC=corp,DC=nexusai,DC=com",Joseph Christian,Joseph,Christian,joseph.christian@corp.nexusai.com,Sales,Sales Manager,,True,512,2025-06-01 03:07:19,2026-06-20 00:00:00,2023-04-22,OU=Staff
26a9e100-b509-109b-1166-58ce3b3f3800,mmiller,mariah.miller@corp.nexusai.com,"CN=Mariah Miller,OU=Engineering,DC=corp,DC=nexusai,DC=com",Mariah Miller,Mariah,Miller,mariah.miller@corp.nexusai.com,Engineering,QA Engineer,,True,512,2023-09-20 16:57:30,2026-06-18 00:00:00,2021-10-10,OU=Engineering
0406ff44-7ce4-0679-a8c6-dbc07bb3447b,nsanchez,nicole.sanchez@corp.nexusai.com,"CN=Nicole Sanchez,OU=HR,DC=corp,DC=nexusai,DC=com",Nicole Sanchez,Nicole,Sanchez,nicole.sanchez@corp.nexusai.com,HR,HR Specialist,,True,512,2024-09-13 07:51:49,2026-06-08 00:00:00,2024-03-28,OU=HR
49646b96-fa3c-1628-8926-21df465568b7,sbishop,steven.bishop@corp.nexusai.com,"CN=Steven Bishop,OU=Engineering,DC=corp,DC=nexusai,DC=com",Steven Bishop,Steven,Bishop,steven.bishop@corp.nexusai.com,Engineering,QA Engineer,,True,512,2025-12-29 18:56:24,2026-06-16 00:00:00,2024-02-25,OU=Engineering
f090f5a0-ce61-0199-6e3a-0ba8ac8d6c7d,njohnson,nicholas.johnson@corp.nexusai.com,"CN=Nicholas Johnson,OU=Staff,DC=corp,DC=nexusai,DC=com",Nicholas Johnson,Nicholas,Johnson,nicholas.johnson@corp.nexusai.com,Sales,Sales Development Rep,,True,512,2026-03-10 15:02:11,2026-06-18 00:00:00,2025-03-19,OU=Staff
409e7a80-86c5-d1d6-9ea9-f50831227592,mwhite,melissa.white@corp.nexusai.com,"CN=Melissa White,OU=Finance,DC=corp,DC=nexusai,DC=com",Melissa White,Melissa,White,melissa.white@corp.nexusai.com,Finance,Controller,,True,512,2025-06-06 06:52:30,2026-06-18 00:00:00,2021-08-02,OU=Finance
3e42df5b-90a3-fbbf-7580-e05067f1698c,jsalinas,jason.salinas@corp.nexusai.com,"CN=Jason Salinas,OU=IT,DC=corp,DC=nexusai,DC=com",Jason Salinas,Jason,Salinas,jason.salinas@corp.nexusai.com,IT-Operations,Infrastructure Engineer,,True,512,2026-01-26 02:30:32,2026-06-07 00:00:00,2024-06-08,OU=IT
14a34f7f-d90d-d19b-d3fb-e043af1d5a1a,mbeard,matthew.beard@corp.nexusai.com,"CN=Matthew Beard,OU=Staff,DC=corp,DC=nexusai,DC=com",Matthew Beard,Matthew,Beard,matthew.beard@corp.nexusai.com,Legal,Paralegal,,True,512,2025-12-17 23:49:01,2026-06-19 00:00:00,2024-04-26,OU=Staff
b3eda8f1-026b-5383-a301-ec030e5d8c6a,jhill,jacqueline.hill@corp.nexusai.com,"CN=Jacqueline Hill,OU=Finance,DC=corp,DC=nexusai,DC=com",Jacqueline Hill,Jacqueline,Hill,jacqueline.hill@corp.nexusai.com,Finance,Financial Analyst,,True,512,2025-01-02 12:42:58,2026-06-07 00:00:00,2024-11-28,OU=Finance
eb4d8f42-8735-70a2-e511-09611869a217,avaughan,alejandro.vaughan@corp.nexusai.com,"CN=Alejandro Vaughan,OU=IT,DC=corp,DC=nexusai,DC=com",Alejandro Vaughan,Alejandro,Vaughan,alejandro.vaughan@corp.nexusai.com,IT-Operations,IT Support Specialist,,True,512,2025-07-17 12:38:23,2026-06-17 00:00:00,2024-11-30,OU=IT
ec95b3ac-0beb-7c34-4566-7c4879ba630a,ccortez,christopher.cortez@corp.nexusai.com,"CN=Christopher Cortez,OU=HR,DC=corp,DC=nexusai,DC=com",Christopher Cortez,Christopher,Cortez,christopher.cortez@corp.nexusai.com,HR,HR Manager,,True,512,2024-12-03 01:34:19,2026-06-15 00:00:00,2023-10-22,OU=HR
3508507a-f622-d842-0402-2b3c508211a5,tchang,tracy.chang@corp.nexusai.com,"CN=Tracy Chang,OU=Staff,DC=corp,DC=nexusai,DC=com",Tracy Chang,Tracy,Chang,tracy.chang@corp.nexusai.com,Marketing,Marketing Manager,,True,512,2025-11-15 23:42:33,2026-06-08 00:00:00,2023-02-19,OU=Staff
d9750f00-d5ab-a8ae-9112-fbc03d8f95f4,hbrewer,hannah.brewer@corp.nexusai.com,"CN=Hannah Brewer,OU=Staff,DC=corp,DC=nexusai,DC=com",Hannah Brewer,Hannah,Brewer,hannah.brewer@corp.nexusai.com,Operations,Process Engineer,,True,512,2024-05-10 13:56:54,2026-06-19 00:00:00,2023-11-10,OU=Staff
bed63da0-8033-f5c2-1413-d64db962c8a7,tmcguire,travis.mcguire@corp.nexusai.com,"CN=Travis Mcguire,OU=HR,DC=corp,DC=nexusai,DC=com",Travis Mcguire,Travis,Mcguire,travis.mcguire@corp.nexusai.com,HR,Compensation Analyst,,True,512,2026-02-08 08:42:35,2026-06-14 00:00:00,2021-02-26,OU=HR
9d264599-c4dd-8df5-9aec-56a857311609,cwalker,christopher.walker@corp.nexusai.com,"CN=Christopher Walker,OU=Staff,DC=corp,DC=nexusai,DC=com",Christopher Walker,Christopher,Walker,christopher.walker@corp.nexusai.com,Legal,Senior Legal Counsel,,False,514,2026-03-13 19:55:33,,2023-10-26,OU=Staff
735741e5-fe1a-1ba9-c896-9c5b45f8c28d,htorres,heather.torres@corp.nexusai.com,"CN=Heather Torres,OU=Executives,DC=corp,DC=nexusai,DC=com",Heather Torres,Heather,Torres,heather.torres@corp.nexusai.com,Executive,CISO,,True,512,2025-11-01 13:56:28,2026-06-12 00:00:00,2022-12-31,OU=Executives
614c721d-a921-cb4c-95fb-e976ae007b7e,bkennedy,bonnie.kennedy@corp.nexusai.com,"CN=Bonnie Kennedy,OU=IT,DC=corp,DC=nexusai,DC=com",Bonnie Kennedy,Bonnie,Kennedy,bonnie.kennedy@corp.nexusai.com,IT-Operations,Infrastructure Engineer,,True,512,2025-11-27 03:19:59,2026-06-19 00:00:00,2024-09-19,OU=IT
277eb0aa-a247-541d-c8ad-0899b630794d,acoleman,alyssa.coleman@corp.nexusai.com,"CN=Alyssa Coleman,OU=Engineering,DC=corp,DC=nexusai,DC=com",Alyssa Coleman,Alyssa,Coleman,alyssa.coleman@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2025-08-13 19:32:43,2026-06-14 00:00:00,2025-05-14,OU=Engineering
16591c89-21eb-faa9-1a2b-d69c450f69ee,jrivera,julie.rivera@corp.nexusai.com,"CN=Julie Rivera,OU=Engineering,DC=corp,DC=nexusai,DC=com",Julie Rivera,Julie,Rivera,julie.rivera@corp.nexusai.com,Engineering,Software Engineer,,False,514,2025-09-30 02:35:03,,2024-07-12,OU=Engineering
c8d0f9e5-9919-65ea-98d0-0c2c17d30f32,jnelson,jacqueline.nelson@corp.nexusai.com,"CN=Jacqueline Nelson,OU=Engineering,DC=corp,DC=nexusai,DC=com",Jacqueline Nelson,Jacqueline,Nelson,jacqueline.nelson@corp.nexusai.com,Engineering,Senior Software Engineer,,True,512,2022-08-07 22:09:13,2026-06-20 00:00:00,2021-12-10,OU=Engineering
8f3dc97f-e6b0-da0a-b98f-5dbe15aede0f,jmartinez,john.martinez@corp.nexusai.com,"CN=John Martinez,OU=Staff,DC=corp,DC=nexusai,DC=com",John Martinez,John,Martinez,john.martinez@corp.nexusai.com,Marketing,Content Strategist,,True,512,2024-07-21 05:47:30,2026-06-20 00:00:00,2022-08-17,OU=Staff
af70de70-2b69-c95e-8567-1b58926bffa5,jwilson,james.wilson@corp.nexusai.com,"CN=James Wilson,OU=Staff,DC=corp,DC=nexusai,DC=com",James Wilson,James,Wilson,james.wilson@corp.nexusai.com,Operations,Supply Chain Analyst,,True,512,2025-07-07 04:23:39,2026-06-08 00:00:00,2023-01-01,OU=Staff
255bfc1c-7e3d-5ee4-44b6-4ec14d16f049,agill,amanda.gill@corp.nexusai.com,"CN=Amanda Gill,OU=HR,DC=corp,DC=nexusai,DC=com",Amanda Gill,Amanda,Gill,amanda.gill@corp.nexusai.com,HR,Compensation Analyst,,True,512,2025-11-02 03:39:07,2026-06-16 00:00:00,2022-05-18,OU=HR
f1b88d65-406f-64d6-5c72-aebd13b11e59,jrobinson,jacob.robinson@corp.nexusai.com,"CN=Jacob Robinson,OU=Finance,DC=corp,DC=nexusai,DC=com",Jacob Robinson,Jacob,Robinson,jacob.robinson@corp.nexusai.com,Finance,Treasury Analyst,,True,512,2023-06-14 04:34:56,2025-07-22 00:00:00,2020-06-30,OU=Finance
75366b9f-320f-72c0-9dde-01889803b22e,thardy,todd.hardy@corp.nexusai.com,"CN=Todd Hardy,OU=HR,DC=corp,DC=nexusai,DC=com",Todd Hardy,Todd,Hardy,todd.hardy@corp.nexusai.com,HR,HR Business Partner,,True,512,2026-02-04 11:04:31,2026-06-12 00:00:00,2020-11-17,OU=HR
6e3cdd4f-55b1-45e4-70b2-7304545cd88d,twarren,tiffany.warren@corp.nexusai.com,"CN=Tiffany Warren,OU=Staff,DC=corp,DC=nexusai,DC=com",Tiffany Warren,Tiffany,Warren,tiffany.warren@corp.nexusai.com,Marketing,Brand Specialist,,True,512,2021-07-20 02:30:49,2026-06-09 00:00:00,2020-12-04,OU=Staff
2d79a2d1-506e-50c7-7aa0-61e9336b00cb,jgarcia,justin.garcia@corp.nexusai.com,"CN=Justin Garcia,OU=Engineering,DC=corp,DC=nexusai,DC=com",Justin Garcia,Justin,Garcia,justin.garcia@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2022-08-23 16:24:06,2026-06-17 00:00:00,2021-05-28,OU=Engineering
5d71a898-6497-6593-c92e-8c93d105c8d6,jperez,james.perez@corp.nexusai.com,"CN=James Perez,OU=Staff,DC=corp,DC=nexusai,DC=com",James Perez,James,Perez,james.perez@corp.nexusai.com,Legal,Paralegal,,True,512,2025-10-31 20:57:05,2026-06-10 00:00:00,2024-11-26,OU=Staff
06e3f949-8cd3-4c62-c482-9b71ae84b81c,hsmith,harry.smith@corp.nexusai.com,"CN=Harry Smith,OU=HR,DC=corp,DC=nexusai,DC=com",Harry Smith,Harry,Smith,harry.smith@corp.nexusai.com,HR,HR Business Partner,,True,512,2026-01-14 01:11:05,2026-06-10 00:00:00,2023-05-27,OU=HR
cb881c32-cbb0-2a8b-d908-a121d1a7ba20,ahill,amanda.hill@corp.nexusai.com,"CN=Amanda Hill,OU=Staff,DC=corp,DC=nexusai,DC=com",Amanda Hill,Amanda,Hill,amanda.hill@corp.nexusai.com,Legal,Contract Specialist,,False,514,2021-05-08 18:31:05,,2021-03-01,OU=Staff
6c521d13-b719-bb68-2775-ee42a89e22f2,ttran,terri.tran@corp.nexusai.com,"CN=Terri Tran,OU=Staff,DC=corp,DC=nexusai,DC=com",Terri Tran,Terri,Tran,terri.tran@corp.nexusai.com,Sales,Sales Development Rep,,True,512,2025-09-30 01:40:16,2026-06-14 00:00:00,2025-05-17,OU=Staff
6b15c11b-b113-d50b-dea0-50c6eb9ed274,hmartinez,heidi.martinez@corp.nexusai.com,"CN=Heidi Martinez,OU=Finance,DC=corp,DC=nexusai,DC=com",Heidi Martinez,Heidi,Martinez,heidi.martinez@corp.nexusai.com,Finance,Controller,,True,512,2024-06-19 10:52:24,2026-06-20 00:00:00,2021-03-31,OU=Finance
ea163354-a35f-c9c1-9804-95628972abbd,mhenry,miranda.henry@corp.nexusai.com,"CN=Miranda Henry,OU=Staff,DC=corp,DC=nexusai,DC=com",Miranda Henry,Miranda,Henry,miranda.henry@corp.nexusai.com,Legal,Compliance Officer,,True,512,2025-03-29 11:22:49,2026-06-13 00:00:00,2023-11-20,OU=Staff
54e38579-c0af-d193-f780-ef2f664d5922,mandrews,monique.andrews@corp.nexusai.com,"CN=Monique Andrews,OU=IT,DC=corp,DC=nexusai,DC=com",Monique Andrews,Monique,Andrews,monique.andrews@corp.nexusai.com,IT-Operations,IT Support Specialist,,True,512,2025-04-17 23:06:53,2026-06-17 00:00:00,2024-04-15,OU=IT
8ed8a80d-84cf-ee39-bf31-c29f82bbad84,talexander,taylor.alexander@corp.nexusai.com,"CN=Taylor Alexander,OU=Staff,DC=corp,DC=nexusai,DC=com",Taylor Alexander,Taylor,Alexander,taylor.alexander@corp.nexusai.com,Sales,Account Executive,,True,512,2022-05-24 07:15:30,2026-06-14 00:00:00,2022-01-03,OU=Staff
768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,jwilliams,jack.williams@corp.nexusai.com,"CN=Jack Williams,OU=Finance,DC=corp,DC=nexusai,DC=com",Jack Williams,Jack,Williams,jack.williams@corp.nexusai.com,Finance,Accountant,,True,512,2025-09-29 14:34:19,2026-06-16 00:00:00,2024-11-11,OU=Finance
15fa9483-f633-cc2d-eba9-00e16a7d5d96,swoods,shelley.woods@corp.nexusai.com,"CN=Shelley Woods,OU=HR,DC=corp,DC=nexusai,DC=com",Shelley Woods,Shelley,Woods,shelley.woods@corp.nexusai.com,HR,HR Specialist,,False,514,2025-12-09 20:02:17,,2025-05-21,OU=HR
18fdd2b9-79e5-c9aa-592a-35497ba109d0,lmorales,lynn.morales@corp.nexusai.com,"CN=Lynn Morales,OU=Executives,DC=corp,DC=nexusai,DC=com",Lynn Morales,Lynn,Morales,lynn.morales@corp.nexusai.com,Executive,COO,,True,512,2024-08-30 23:33:04,2025-11-18 00:00:00,2023-07-13,OU=Executives
05c8234b-1d76-3a66-b5f5-9cb0cf685878,csoto,charles.soto@corp.nexusai.com,"CN=Charles Soto,OU=Staff,DC=corp,DC=nexusai,DC=com",Charles Soto,Charles,Soto,charles.soto@corp.nexusai.com,Operations,Business Operations Specialist,,True,512,2021-09-18 02:25:45,2026-06-12 00:00:00,2021-01-26,OU=Staff
84182d35-3e71-1433-bd90-b81afbe0e6b8,bhernandez,brian.hernandez@corp.nexusai.com,"CN=Brian Hernandez,OU=Staff,DC=corp,DC=nexusai,DC=com",Brian Hernandez,Brian,Hernandez,brian.hernandez@corp.nexusai.com,Operations,Operations Analyst,,True,512,2025-04-08 23:59:07,2026-06-19 00:00:00,2024-07-23,OU=Staff
bcc57be0-0779-250a-6544-e3136ea05d13,atorres,anna.torres@corp.nexusai.com,"CN=Anna Torres,OU=Staff,DC=corp,DC=nexusai,DC=com",Anna Torres,Anna,Torres,anna.torres@corp.nexusai.com,Sales,Account Executive,,True,512,2024-09-13 12:08:46,2025-11-07 00:00:00,2022-07-01,OU=Staff
47419b48-34ae-4abd-36fc-e0acb4698db3,vwilson,victoria.wilson@corp.nexusai.com,"CN=Victoria Wilson,OU=HR,DC=corp,DC=nexusai,DC=com",Victoria Wilson,Victoria,Wilson,victoria.wilson@corp.nexusai.com,HR,HR Business Partner,,True,512,2024-02-12 10:26:48,2026-06-09 00:00:00,2020-08-03,OU=HR
ccac2fb5-1a0c-6c04-93cd-129110042d82,kobrien,kathy.obrien@corp.nexusai.com,"CN=Kathy Obrien,OU=Finance,DC=corp,DC=nexusai,DC=com",Kathy Obrien,Kathy,Obrien,kathy.obrien@corp.nexusai.com,Finance,Financial Analyst,,True,512,2025-04-13 09:42:06,2026-06-08 00:00:00,2022-06-29,OU=Finance
7d4ed26e-dcd5-bfae-abb3-16a743299780,kperez,krystal.perez@corp.nexusai.com,"CN=Krystal Perez,OU=HR,DC=corp,DC=nexusai,DC=com",Krystal Perez,Krystal,Perez,krystal.perez@corp.nexusai.com,HR,Compensation Analyst,,True,512,2024-11-11 19:41:50,2026-06-08 00:00:00,2021-04-11,OU=HR
2c2ac34b-9e0b-7b01-7536-59efd873dad9,ahayes,alexandra.hayes@corp.nexusai.com,"CN=Alexandra Hayes,OU=Security,DC=corp,DC=nexusai,DC=com",Alexandra Hayes,Alexandra,Hayes,alexandra.hayes@corp.nexusai.com,Security,IAM Engineer,,True,512,2023-09-13 06:14:42,2025-06-21 00:00:00,2022-09-14,OU=Security
502cf0ee-224a-66a6-ac0f-680115b24e1d,sdalton,scott.dalton@corp.nexusai.com,"CN=Scott Dalton,OU=Staff,DC=corp,DC=nexusai,DC=com",Scott Dalton,Scott,Dalton,scott.dalton@corp.nexusai.com,Legal,Compliance Officer,,True,512,2023-11-02 16:31:14,2026-06-17 00:00:00,2022-10-22,OU=Staff
98af5cca-6b11-b7cb-6372-542482c56b21,vtorres,veronica.torres@corp.nexusai.com,"CN=Veronica Torres,OU=Staff,DC=corp,DC=nexusai,DC=com",Veronica Torres,Veronica,Torres,veronica.torres@corp.nexusai.com,Sales,Sales Manager,,True,512,2025-11-14 20:25:39,2026-06-18 00:00:00,2021-09-05,OU=Staff
